ID,Text,Sentiment_GT,Source_Dataset,Sentiment_Pred_RoBERTa
50421829.mp4,I tried not to cough because I thought that coughs would cause a bit of disruption in the class.,NEGATIVE,ASLLRP,NEUTRAL
50605686.mp4,"I was like, ""What's going on, what did I do wrong?""",NEUTRAL,ASLLRP,NEGATIVE
50648997.mp4,a hidden expression to let the professor know that the syntax linguistics class is boring.,NEUTRAL,ASLLRP,NEGATIVE
50743523.mp4,I was like whoa! I didn't know that I was making noises. It's interesting how voices made by Deaf people can give rise to misinterpretation.,POSITIVE,ASLLRP,NEUTRAL
60172913.mp4,The grunt itself is a deep gruntal sound almost like a pig sound in the throat.,NEUTRAL,ASLLRP,NEGATIVE
60484391.mp4,Grunts aren't exactly acceptable in the hearing community.,NEUTRAL,ASLLRP,NEGATIVE
60523983.mp4,"Except in some situations, like at the gym where there are people working out, and it's expected that when people are lifting heavy weights, for example, that grunts are reasonaly acceptable there.",POSITIVE,ASLLRP,NEUTRAL
63826969.mp4,"For example, Bauhman shared his locker room experience.",POSITIVE,ASLLRP,NEUTRAL
64008821.mp4,If a hearing person were to walk by and didn't know what was happening and who was there they probably would have assumed two people were fighting because of the grunting. That kind of sound makes you wonder.,NEGATIVE,ASLLRP,NEUTRAL
65543173.mp4,"Some professional tennis players like Sharpova and Nadal back and long ago, Seles and Contro, many different tennis professionals tend to use vocal grunts.",POSITIVE,ASLLRP,NEUTRAL
53134152.mp4,Wow and it's trickiling down from the international pro level to the local level; there was a 9-year-old girl in Australia who was thrown out of her tennis club...,POSITIVE,ASLLRP,NEGATIVE
53472846.mp4,"Occasionally she would grunt during her games, and a member is not allowed to do that anymore, so she was kicked out.",NEUTRAL,ASLLRP,NEGATIVE
53525420.mp4,Wow now suppose the grunt itself is related to excess vocalization.,POSITIVE,ASLLRP,NEUTRAL
53748459.mp4,He placed third in the election but was willing to give his speech that he prepared to win the Caucus. So as he was presenting his voice was building up and he started screaming.,POSITIVE,ASLLRP,NEUTRAL
53869368.mp4,"People can't imagine how, if a person who can't control his voice, how he would run the country. So automatically people can't accept him as president just by his voice. That is an example of excessive voice in comparison to grunts.",NEUTRAL,ASLLRP,NEGATIVE
54119951.mp4,"There's even a specific way to laugh. Laughter has a cultural range already set up and if the laugh goes beyond the acceptable range, people will cover their mouths to try to control or muffle the laugh.",POSITIVE,ASLLRP,NEUTRAL
54279358.mp4,"The point is that there is excessive voice and people often comment on how deaf people laugh. They's say ""you know deaf people laugh differently"" Well what does that mean? Laughing itself is natural. If there's a funny situation you laugh and enjoy laughing, ae you supposed to control it?",POSITIVE,ASLLRP,NEUTRAL
54316179.mp4,Other cultures have controlled laughing. They have their own acceptable range that you shouldn't go beyond. It's good to stay within the range.,POSITIVE,ASLLRP,NEUTRAL
54349951.mp4,"So that comment about how deaf people laugh, well laughing can be taught.",POSITIVE,ASLLRP,NEUTRAL
54486267.mp4,"A while back there was a teacher who had a class and taught students how to laugh.The name of the book was  ""A List of How to Laugh."" The book showed real cultrual ideas of appropriate ranges of laughter. This was conntected to vocal usage from speaking to laughter.",POSITIVE,ASLLRP,NEUTRAL
44228720.mp4,"The areas where there is an expectation of quiet are like a library, church, movie theater.",POSITIVE,ASLLRP,NEUTRAL
44330197.mp4,"The person next to the Deaf person pushed their elbow into the Deaf person and said, ""Shh."" The Deaf person was astonished and realized that the book had made some noises, so he decided to shut the book and put it back.",POSITIVE,ASLLRP,NEUTRAL
44644002.mp4,"Another time when attending the movie theatre, he ate kernels of popcorn pretty loudly.",POSITIVE,ASLLRP,NEUTRAL
44880490.mp4,Sometimes Deaf people share and exchange stories about what they have learned about noises. So they will be careful with subsequent situations.,POSITIVE,ASLLRP,NEUTRAL
45403603.mp4,"When they go to places where noises are permitted, like football and basketball games—the sites where the fans would be yelling to cheer, Deaf people assume that they are free to make noises, so they join them by yelling and cheering.",POSITIVE,ASLLRP,NEUTRAL
45728511.mp4,There's a limited voice range. That's Dean's problem: he often goes over that range.,NEGATIVE,ASLLRP,NEUTRAL
45881614.mp4,Some CODAs shared their experience of an embarrassing moment.,NEUTRAL,ASLLRP,NEGATIVE
46495880.mp4,It shows us how hard it is for us to handle the voice range since the expectations are already culturally settled on what is acceptable and what is not.,NEUTRAL,ASLLRP,NEGATIVE
46516761.mp4,"Or if someone goes above the acceptable range, then people will look upon that person negatively.",NEUTRAL,ASLLRP,NEGATIVE
46532281.mp4,So many Deaf don't realize that people look down on us that way.,NEUTRAL,ASLLRP,NEGATIVE
46883941.mp4,"When I grew up, I always have been informed that if I need to make natural body noise like a fart, burp, etc., the only place that I can do that is in the bathroom.",POSITIVE,ASLLRP,NEUTRAL
47065092.mp4,So I came to view the bathroom as the safe sanctuary for making those kinds of noises.,POSITIVE,ASLLRP,NEUTRAL
47427088.mp4,It's still a necessity to control how you emit the waste properly.,NEGATIVE,ASLLRP,NEUTRAL
47877712.mp4,"When they enter the bathroom and are ready to eliminate waste, they will turn on running water or music to cover up and drown out the bathroom noises.",NEGATIVE,ASLLRP,NEUTRAL
47904512.mp4,I know that what happens down there is very taboo to hearing people.,NEUTRAL,ASLLRP,NEGATIVE
48585083.mp4,"He was urinating, and he decided to play around and make bubbles on the toilet.",POSITIVE,ASLLRP,NEUTRAL
48629582.mp4,"He was making bubbles creatively. After that, he flushed.",POSITIVE,ASLLRP,NEUTRAL
50748137.mp4,"Later, he went to the bathroom again. His mother made the same remark: ""You piss like a horse.""",NEUTRAL,ASLLRP,NEGATIVE
50787137.mp4,He was pleased with the remark. His parents gave up about it and left him alone.,NEUTRAL,ASLLRP,POSITIVE
51764495.mp4,He was shocked because she used the same line as his parents when he was growing up.,NEUTRAL,ASLLRP,NEGATIVE
51779354.mp4,"He said, ""pissing like a horse is good."" She said, ""No! It's awful.  It's very loud.""",NEUTRAL,ASLLRP,NEGATIVE
53259686.mp4,"So, I was thinking about this.  Is the bathroom itself a safe sanucatory?  Not necessarily, because hearing people who enter the bathroom can still hear people nearby.",POSITIVE,ASLLRP,NEUTRAL
40214885.mp4,My hearing colleague here at Gallaudet University. He told me that he could identify which Deaf or hearing person in the public bathroom as they're in the stall based on how they emit the waste.,NEGATIVE,ASLLRP,NEUTRAL
40670695.mp4,"Hearing people control the noise when emitting waste, whereas Deaf people emit waste loudly. I was like, ""Ohh.""",NEGATIVE,ASLLRP,NEUTRAL
40782206.mp4,What does it mean if a person emits waste loudly?  There is actually a long list of cultural items that are related to the control of sound.,NEGATIVE,ASLLRP,NEUTRAL
41262439.mp4,"When I grew up, I was told that a bathroom is a safe place. It's not true anymore.",NEUTRAL,ASLLRP,NEGATIVE
8394388.mp4,The friends are out together.,POSITIVE,ASLLRP,NEUTRAL
83943611.mp4,I swam all day at the beach.,NEUTRAL,ASLLRP,POSITIVE
83943512.mp4,The friends dye their hair many colors together.,POSITIVE,ASLLRP,NEUTRAL
83943314.mp4,The friends go out camping.,POSITIVE,ASLLRP,NEUTRAL
83943215.mp4,A boy is feeding the fire.,NEGATIVE,ASLLRP,NEUTRAL
83942918.mp4,Did the friends go out together?,POSITIVE,ASLLRP,NEUTRAL
83942622.mp4,Did the friends dye their whole heads together?,POSITIVE,ASLLRP,NEUTRAL
83942623.mp4,Did mother clean the kitchen?,POSITIVE,ASLLRP,NEUTRAL
83942524.mp4,Did the friends go camping?,POSITIVE,ASLLRP,NEUTRAL
83942425.mp4,Did the boy feed the fire?,NEGATIVE,ASLLRP,NEUTRAL
83941832.mp4,Did the friends dye their whole heads together?,POSITIVE,ASLLRP,NEUTRAL
83941733.mp4,Did Mother clean the kitchen?,POSITIVE,ASLLRP,NEUTRAL
83941734.mp4,Did the friends go camping?,POSITIVE,ASLLRP,NEUTRAL
83941635.mp4,Did the boy feed the fire?,NEGATIVE,ASLLRP,NEUTRAL
83941043.mp4,What did the friend do?,POSITIVE,ASLLRP,NEUTRAL
83940944.mp4,What did the friend do?,POSITIVE,ASLLRP,NEUTRAL
83940156.mp4,Why did the friends dye their hair together?,POSITIVE,ASLLRP,NEUTRAL
83940057.mp4,When did mom clean the kitchen?,POSITIVE,ASLLRP,NEUTRAL
83939958.mp4,What did mom clean?,POSITIVE,ASLLRP,NEUTRAL
83939761.mp4,When did the friends go camping?,POSITIVE,ASLLRP,NEUTRAL
83939662.mp4,Where did the friends go camping?,POSITIVE,ASLLRP,NEUTRAL
83939663.mp4,Who is feeding the fire?,NEGATIVE,ASLLRP,NEUTRAL
83939268.mp4,"If my friends leave together, I will join.",POSITIVE,ASLLRP,NEUTRAL
83939269.mp4,"If the friends don't go out together, they will stay home and watch TV.",POSITIVE,ASLLRP,NEUTRAL
83939170.mp4,"When my friends go out, I'll take the time to do homework.",POSITIVE,ASLLRP,NEUTRAL
83939072.mp4,"If father doesn't come home late tonight, he can help me with my homework.",POSITIVE,ASLLRP,NEUTRAL
83938775.mp4,"If father arrives home late tonight, mom will yell at him because he would have missed the chance to see his children before bed.",NEUTRAL,ASLLRP,NEGATIVE
83938776.mp4,"When father arrives home late, mother refuses to make dinner.",NEUTRAL,ASLLRP,NEGATIVE
83938677.mp4,"If Father arrives home late at night, he can't help us with our homework.",NEUTRAL,ASLLRP,NEGATIVE
83938578.mp4,"If the kids play at the park, they will be exhausted tonight.",NEUTRAL,ASLLRP,NEGATIVE
83938579.mp4,"If I swim at the beach, I will definitely get a sun burn.",POSITIVE,ASLLRP,NEGATIVE
83938381.mp4,"If I see that the beach is crowded, I won't go.",NEUTRAL,ASLLRP,NEGATIVE
83938283.mp4,"When my friend starts dying their hair, other friends will think it's cool and start joining.",POSITIVE,ASLLRP,NEUTRAL
83938184.mp4,"If Mother is cleaning the kitchen, we can't bake cookies today.",NEUTRAL,ASLLRP,NEGATIVE
83938086.mp4,"If I clean the kitchen, mom will give me twenty dollars.",POSITIVE,ASLLRP,NEUTRAL
83937588.mp4,"If a group of friends go camping together, I will join them.",POSITIVE,ASLLRP,NEUTRAL
839364104.mp4,"If the family doesn't adopt the puppies, my friend will.",POSITIVE,ASLLRP,NEUTRAL
83937293.mp4,The friend is leaving now because he/she is bored.,NEUTRAL,ASLLRP,NEGATIVE
83937194.mp4,The friend went out to a party.,POSITIVE,ASLLRP,NEUTRAL
83937095.mp4,The friend is going out tomorrow.,POSITIVE,ASLLRP,NEUTRAL
83936997.mp4,The park tends to be crowded because kids like playing there.,POSITIVE,ASLLRP,NEUTRAL
83936898.mp4,I prefer the beach to the lake because it has waves and the lake does not.,NEUTRAL,ASLLRP,POSITIVE
839367100.mp4,Mom has to clean the kitchen because soon she is having guest over for dinner.,POSITIVE,ASLLRP,NEUTRAL
63597.mp4,My friend is driving.,POSITIVE,ASLLRP,NEUTRAL
63588.mp4,My friends are going out to a party together.,POSITIVE,ASLLRP,NEUTRAL
635313.mp4,My friends are travelling together.,POSITIVE,ASLLRP,NEUTRAL
635214.mp4,My friends are playing video games.,POSITIVE,ASLLRP,NEUTRAL
635115.mp4,My friends are videophoning from home.,POSITIVE,ASLLRP,NEUTRAL
635016.mp4,My friends tend to surf the internet on their laptops.,POSITIVE,ASLLRP,NEUTRAL
634917.mp4,Did my friend drive?,POSITIVE,ASLLRP,NEUTRAL
634621.mp4,Will Bob be surprised by the surprise event?,POSITIVE,ASLLRP,NEUTRAL
634423.mp4,Have the friends traveled before?,POSITIVE,ASLLRP,NEUTRAL
634424.mp4,Is that videogame easy to beat?,POSITIVE,ASLLRP,NEUTRAL
634325.mp4,Is the video phone clear?,POSITIVE,ASLLRP,NEUTRAL
634028.mp4,Where did the friends drive to?,POSITIVE,ASLLRP,NEUTRAL
633929.mp4,When did my friends start driving?,POSITIVE,ASLLRP,NEUTRAL
633830.mp4,When does the party start?,POSITIVE,ASLLRP,NEUTRAL
633731.mp4,What kind of party is it?,POSITIVE,ASLLRP,NEUTRAL
633436.mp4,When are the friends going fishing?,POSITIVE,ASLLRP,NEUTRAL
633038.mp4,What time does the surprise party start?,POSITIVE,ASLLRP,NEUTRAL
632742.mp4,Why is your group of friends travelling?,POSITIVE,ASLLRP,NEUTRAL
632545.mp4,Why do you have to use the video phone? Can't you text?,NEUTRAL,ASLLRP,NEGATIVE
632347.mp4,Why is your friend addicted to surfing the internet?,POSITIVE,ASLLRP,NEUTRAL
632249.mp4,"If my friend drives, I will sit in the back and sleep.",POSITIVE,ASLLRP,NEUTRAL
632051.mp4,"If my friends are going to the party, I will join.",POSITIVE,ASLLRP,NEUTRAL
632052.mp4,"When my friends are  leaving to go to the party, I will let my roommate know that I will be joining them.",POSITIVE,ASLLRP,NEUTRAL
631755.mp4,"If my friends are going fishing, I will check the weather report to make sure it's okay.",POSITIVE,ASLLRP,NEUTRAL
631756.mp4,My friend caught a fish. I hurried and got a bucket and filled it with water to put the fish in to save the fish for dinner.,POSITIVE,ASLLRP,NEUTRAL
631558.mp4,"When Bob enters the surprise party, everyone will spray silly string at him.",POSITIVE,ASLLRP,NEUTRAL
631559.mp4,"If I went to a public school, I will not pay attention because of the lack of communication.",NEUTRAL,ASLLRP,NEGATIVE
631361.mp4,"If my friends are traveling, I have to join them.",POSITIVE,ASLLRP,NEUTRAL
631362.mp4,"When I arrive at India, I have to send a letter to my parents thanking them for supporting my travels expenses.",POSITIVE,ASLLRP,NEUTRAL
631263.mp4,"If my friend starts to play video games, he will continue until his eyes fall out!",POSITIVE,ASLLRP,NEUTRAL
631164.mp4,"When my father starts to play video games, I go upstairs because it's boring to watch him play.",POSITIVE,ASLLRP,NEGATIVE
631165.mp4,"When a friend calls me via VP, the lights flash on and off.",POSITIVE,ASLLRP,NEUTRAL
631066.mp4,"When my friend starts to surf the Internet, I have to tell him to do homework.",POSITIVE,ASLLRP,NEUTRAL
630967.mp4,"If my friend finishes his homework early, it is guaranteed he will be surfing the Internet all night long.",POSITIVE,ASLLRP,NEUTRAL
630869.mp4,My friends get together to go out because there is a party.,POSITIVE,ASLLRP,NEUTRAL
629096.mp4,"My friend, if he has nothing to do, he will play video games all day.",POSITIVE,ASLLRP,NEUTRAL
630475.mp4,My friend likes to VP rather than text because he likes to communicate in ASL.,POSITIVE,ASLLRP,NEUTRAL
629589.mp4,"Last night, I played basketball with friends. It was a close game and we barely beat them, 30-28.",POSITIVE,ASLLRP,NEUTRAL
31659920.mp4,The cows played on the farmland.,POSITIVE,ASLLRP,NEUTRAL
31659821.mp4,Horses played on the farmland.,POSITIVE,ASLLRP,NEUTRAL
31659623.mp4,Friends are going to watch at the movie theater.,POSITIVE,ASLLRP,NEUTRAL
31659328.mp4,Friends are going to sunbathe at the beach.,POSITIVE,ASLLRP,NEUTRAL
31659229.mp4,Friends are playing Frisbee.,POSITIVE,ASLLRP,NEUTRAL
31659130.mp4,I invited a friend to go to a BBQ.,POSITIVE,ASLLRP,NEUTRAL
31659131.mp4,I invited a friend to go to a BBQ.,POSITIVE,ASLLRP,NEUTRAL
31658933.mp4,My friend wants to buy a plaid shirt.,POSITIVE,ASLLRP,NEUTRAL
31658736.mp4,"The bride and groom danced their last dance, completing the wedding.",NEUTRAL,ASLLRP,POSITIVE
31658539.mp4,Your friend is passed out!,POSITIVE,ASLLRP,NEUTRAL
31658341.mp4,My friend crashed the party last night.,POSITIVE,ASLLRP,NEGATIVE
31658342.mp4,My friend hosted a pizza dinner.,POSITIVE,ASLLRP,NEUTRAL
31657946.mp4,Does Bob like reading books?,POSITIVE,ASLLRP,NEUTRAL
31657848.mp4,Is Mother sick?,NEGATIVE,ASLLRP,NEUTRAL
31657651.mp4,"I haven't yet paid the rent, I don't yet know what I should I do.",NEUTRAL,ASLLRP,NEGATIVE
31657059.mp4,Did your friends watch a movie at the theater?,POSITIVE,ASLLRP,NEUTRAL
31656960.mp4,Have you met my new friend?,POSITIVE,ASLLRP,NEUTRAL
31656763.mp4,Do you like fireworks?,POSITIVE,ASLLRP,NEUTRAL
31656764.mp4,Is sunbathing healthy?,POSITIVE,ASLLRP,NEUTRAL
31656665.mp4,Is Frisbee fun?,POSITIVE,ASLLRP,NEUTRAL
31656467.mp4,Does your sister like water tubing?,POSITIVE,ASLLRP,NEUTRAL
31656271.mp4,Do the bride and groom like their wedding?,POSITIVE,ASLLRP,NEUTRAL
31655974.mp4,Do you think your friend is passed out?,POSITIVE,ASLLRP,NEUTRAL
31655876.mp4,Will you host a pizza party?,POSITIVE,ASLLRP,NEUTRAL
31655777.mp4,Is it fine if my friend crashes the party?,POSITIVE,ASLLRP,NEGATIVE
31655580.mp4,Bob gave his wife roses because it is their anniversary today.,NEUTRAL,ASLLRP,POSITIVE
31655482.mp4,The teacher cleans the classroom everyday because he wants it clean for his students.,POSITIVE,ASLLRP,NEUTRAL
31655383.mp4,Mother is sick because she just took care of her ill friend.,NEUTRAL,ASLLRP,NEGATIVE
31654791.mp4,Horses play on the farmland because they are too old to race.,POSITIVE,ASLLRP,NEGATIVE
31654792.mp4,The clothes are on sale because they were too expensive.,NEUTRAL,ASLLRP,NEGATIVE
18264166.mp4,"The car Jack bought yesterday, what kind was it?",POSITIVE,ASLLRP,NEUTRAL
40351306.mp4,Who loves Bill?,POSITIVE,ASLLRP,NEUTRAL
60768715.mp4,Who won the lottery?,POSITIVE,ASLLRP,NEUTRAL
53064804.mp4,The dog that was chasing the cat is not my dog.,NEUTRAL,ASLLRP,NEGATIVE
519141040.mp4,The sushi I ate tasted weird. I hope it`s not spoiled.,NEUTRAL,ASLLRP,NEGATIVE
72115217.mp4,The coat you just bought looks warm!,NEUTRAL,ASLLRP,POSITIVE
35420258.mp4,"A student went on a quiz TV show, but he didn`t win.",POSITIVE,ASLLRP,NEGATIVE
67286446.mp4,My brother found a bracelet that is real gold!,NEUTRAL,ASLLRP,POSITIVE
98492765.mp4,Netflix sent me a DVD but it was scratched.,NEUTRAL,ASLLRP,NEGATIVE
18337728.mp4,"The previous issue in DESDJ volume one number one, focused on visual feeling specifically the tactile orientation.",POSITIVE,ASLLRP,NEUTRAL
18858050.mp4,"However, more importantly, they also live in a different sensory world.",POSITIVE,ASLLRP,NEUTRAL
18953718.mp4,Now I would like to focus on audio vocal orientation. They are based on how the specfifc culture...,POSITIVE,ASLLRP,NEUTRAL
19052702.mp4,Most of it is focused on American culture and how people interpret or give meaning to different noises and voices.,POSITIVE,ASLLRP,NEUTRAL
